Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
301.0,304.15,300.35,301.85,301.94,1095356.0,3840.0,330736919.0,729178.0,66.57,3.8,0.85
301.0,302.5,299.85,300.4,301.31,943453.0,4773.0,284268742.0,589714.0,62.51,2.65,-0.6
304.0,304.0,300.0,301.05,301.82,350374.0,5000.0,105748394.0,154133.0,43.99,4.0,-2.95
304.2,306.9,300.0,301.6,303.22,785310.0,6506.0,238124146.0,315995.0,40.24,6.9,-2.6
299.1,305.5,298.5,303.75,302.38,926480.0,7306.0,280150090.0,362843.0,39.16,7.0,4.65
301.0,303.5,297.5,299.05,300.59,579738.0,3981.0,174260931.0,221550.0,38.22,6.0,-1.95
297.5,302.95,296.1,301.7,299.14,693546.0,5342.0,207470486.0,271999.0,39.22,6.85,4.2
301.45,301.6,295.7,297.2,298.04,529355.0,4356.0,157769653.0,219402.0,41.45,5.9,-4.25
302.7,303.6,300.0,301.1,301.62,960898.0,5252.0,289830575.0,510583.0,53.14,3.6,-1.6
300.0,307.0,294.85,302.2,301.75,3471858.0,24427.0,1047635660.0,1032701.0,29.74,12.15,2.2
287.0,290.9,284.9,287.15,288.03,933002.0,6893.0,268733412.0,312820.0,33.53,6.0,0.15
284.7,286.9,283.2,286.05,285.67,668234.0,4864.0,190891815.0,319201.0,47.77,3.7,1.35
285.7,287.0,283.55,284.25,284.51,2654285.0,5574.0,755173189.0,2101994.0,79.19,3.45,-1.45
276.0,286.5,276.0,283.85,283.22,1524132.0,10507.0,431668483.0,517542.0,33.96,10.5,7.85
272.9,274.8,271.1,273.45,273.19,728486.0,3801.0,199013764.0,244121.0,33.51,3.7,0.55
269.9,274.45,266.2,272.9,271.79,810440.0,4098.0,220270989.0,390489.0,48.18,8.25,3.0
271.7,271.7,267.5,268.3,269.12,408857.0,2618.0,110031336.0,179910.0,44.0,4.2,-3.4
271.7,273.0,269.25,269.8,270.53,546141.0,4197.0,147746084.0,229053.0,41.94,3.75,-1.9
271.0,273.15,269.95,271.5,271.44,596869.0,4015.0,162014729.0,225693.0,37.81,3.2,0.5
277.0,278.2,269.75,270.4,271.66,531919.0,3239.0,144502046.0,235895.0,44.35,8.45,-6.6
276.2,278.1,273.3,276.75,276.14,513978.0,4582.0,141928555.0,182202.0,35.45,4.8,0.55
276.5,279.9,274.05,275.65,277.62,755641.0,4651.0,209777386.0,257444.0,34.07,5.85,-0.85
275.5,276.9,273.2,276.25,275.44,428138.0,3202.0,117925495.0,185451.0,43.32,3.7,0.75
275.0,275.75,272.5,274.25,273.93,521380.0,3713.0,142823488.0,193460.0,37.11,3.25,-0.75
272.95,274.35,270.3,272.3,272.79,711204.0,4540.0,194009364.0,294302.0,41.38,4.05,-0.65
264.95,273.55,263.55,272.3,270.98,1220832.0,7729.0,330823526.0,534631.0,43.79,10.0,7.35
266.0,266.4,262.45,264.45,263.7,2543268.0,2277.0,670656668.0,2365820.0,93.02,3.95,-1.55
264.0,266.4,261.4,265.15,263.7,313970.0,2483.0,82794080.0,171284.0,54.55,5.0,1.15
268.0,268.0,260.35,263.05,262.69,661077.0,4325.0,173661177.0,411693.0,62.28,7.65,-4.95
262.5,266.75,260.3,266.05,264.5,673996.0,5435.0,178274361.0,259396.0,38.49,6.45,3.55
263.5,263.8,258.9,260.05,262.21,548066.0,2728.0,143709522.0,365302.0,66.65,4.9,-3.45
265.4,265.8,261.55,262.4,262.3,380197.0,3930.0,99726278.0,194083.0,51.05,4.25,-3.0
262.0,266.0,262.0,264.2,264.65,492593.0,3678.0,130363079.0,290588.0,58.99,4.0,2.2
265.15,265.3,260.0,262.55,261.98,579772.0,3549.0,151889478.0,387315.0,66.8,5.3,-2.6
260.25,266.45,260.15,265.15,265.03,576583.0,5622.0,152813293.0,278202.0,48.25,6.3,4.9
264.8,264.8,260.25,260.8,261.56,294987.0,2689.0,77157983.0,158102.0,53.6,4.55,-4.0
266.95,266.95,263.05,263.75,264.15,350356.0,3247.0,92545859.0,194868.0,55.62,3.9,-3.2
263.55,267.3,263.05,266.15,264.9,276043.0,2625.0,73124113.0,134615.0,48.77,4.25,2.6
264.5,265.6,263.75,264.15,264.49,277979.0,3301.0,73522538.0,123854.0,44.56,1.85,-0.35
267.5,267.6,263.8,264.5,264.98,358620.0,6648.0,95028650.0,163466.0,45.58,3.8,-3.0
267.0,268.8,266.05,267.2,267.09,650821.0,3640.0,173829599.0,350592.0,53.87,2.75,0.2
273.9,273.9,267.6,268.1,270.34,724111.0,2790.0,195756171.0,452669.0,62.51,6.3,-5.8
