Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
1360.0,1366.4,1356.4,1364.1,1359.11,1581820.0,2169.0,2149864331.0,1499643.0,94.8,10.0,4.1
1355.1,1366.45,1351.1,1355.4,1358.06,69616.0,2748.0,94542810.0,21739.0,31.23,15.35,0.3
1365.85,1368.0,1351.0,1353.75,1355.57,1176161.0,5825.0,1594363735.0,1018054.0,86.56,17.0,-12.1
1350.0,1370.05,1335.0,1365.0,1348.84,2863072.0,11533.0,3861839027.0,2584785.0,90.28,35.05,15.0
1385.0,1385.0,1350.0,1353.15,1357.53,1592102.0,3836.0,2161328758.0,1530021.0,96.1,35.0,-31.85
1380.0,1388.3,1370.0,1374.55,1377.45,1266384.0,3332.0,1744376559.0,1202236.0,94.93,18.3,-5.45
1380.0,1389.7,1369.0,1375.2,1384.2,894575.0,3795.0,1238274097.0,825824.0,92.31,20.7,-4.8
1380.0,1392.1,1366.1,1383.7,1382.51,192554.0,6957.0,266207803.0,59462.0,30.88,26.0,3.7
1362.0,1379.8,1356.5,1376.0,1368.76,113488.0,4283.0,155337728.0,32699.0,28.81,23.3,14.0
1350.1,1368.05,1336.7,1355.75,1351.35,130280.0,3960.0,176053452.0,28699.0,22.03,31.35,5.65
1321.05,1367.05,1321.05,1348.35,1352.1,816448.0,8815.0,1103917222.0,92523.0,11.33,46.0,27.3
1322.4,1330.3,1310.85,1316.55,1318.63,116146.0,4704.0,153153818.0,39532.0,34.04,19.45,-5.85
1340.0,1343.2,1314.35,1322.4,1323.64,184669.0,5154.0,244434528.0,61494.0,33.3,28.85,-17.6
1332.7,1348.8,1313.5,1327.4,1333.15,266227.0,7887.0,354920161.0,70379.0,26.44,35.3,-5.3
1325.0,1384.4,1288.35,1333.05,1345.63,959431.0,29572.0,1291040220.0,178388.0,18.59,96.05,8.05
1310.0,1331.35,1300.15,1309.1,1310.36,1105721.0,13084.0,1448893503.0,112035.0,10.13,31.2,-0.9
1324.0,1326.7,1284.6,1294.6,1300.77,494965.0,14793.0,643834858.0,184262.0,37.23,42.1,-29.4
1310.0,1341.9,1293.0,1320.35,1317.37,299143.0,8928.0,394081589.0,55946.0,18.7,48.9,10.35
1305.2,1315.5,1295.0,1302.5,1305.33,136779.0,6252.0,178542234.0,47688.0,34.87,20.5,-2.7
1292.55,1303.0,1279.5,1299.15,1294.26,148420.0,4028.0,192094049.0,44403.0,29.92,23.5,6.6
1280.0,1301.35,1269.5,1284.5,1281.99,198957.0,6373.0,255060421.0,44166.0,22.2,31.85,4.5
1349.8,1350.0,1268.85,1284.5,1287.52,457269.0,15352.0,588743946.0,200665.0,43.88,81.15,-65.3
1353.0,1354.95,1339.7,1344.6,1345.36,65988.0,2287.0,88777458.0,18113.0,27.45,15.25,-8.4
1340.0,1358.0,1333.3,1353.65,1346.73,137330.0,4698.0,184946581.0,52889.0,38.51,24.7,13.65
1313.9,1341.8,1313.9,1334.45,1325.23,120951.0,4919.0,160288447.0,37593.0,31.08,27.9,20.55
1295.2,1313.45,1284.0,1306.75,1297.96,118623.0,5715.0,153968035.0,43961.0,37.06,29.45,11.55
1269.2,1298.2,1269.2,1288.85,1290.75,98334.0,3579.0,126924703.0,29000.0,29.49,29.0,19.65
1281.15,1293.9,1264.3,1269.2,1281.29,100585.0,3513.0,128878311.0,39082.0,38.85,29.6,-11.95
1269.9,1283.8,1260.0,1277.85,1278.19,76989.0,2807.0,98406949.0,33739.0,43.82,23.8,7.95
