Open,High,Low,Close,WAP,NoofShares,NoofTrades,TotalTurnover,DeliverableQuantity,DeliQtytoTradedQty,SpreadHL,SpreadCO
172.8,172.8,168.15,168.85,169.78,271519.0,1703.0,46097847.0,77687.0,28.61,4.65,-3.95
170.05,173.0,169.0,171.65,171.13,294679.0,2018.0,50429463.0,82655.0,28.05,4.0,1.6
171.55,173.15,168.25,169.95,171.14,215755.0,1637.0,36925252.0,71725.0,33.24,4.9,-1.6
171.5,173.45,169.6,171.2,171.41,805081.0,2700.0,137999633.0,247326.0,30.72,3.85,-0.3
163.2,172.4,163.2,171.6,168.6,519072.0,4925.0,87513838.0,140543.0,27.08,9.2,8.4
161.15,165.8,159.8,161.35,163.0,225153.0,2038.0,36699567.0,72291.0,32.11,6.0,0.2
161.0,162.85,159.75,162.45,161.44,161642.0,1270.0,26096286.0,45563.0,28.19,3.1,1.45
157.15,161.2,157.1,160.35,158.82,169140.0,1199.0,26862819.0,71827.0,42.47,4.1,3.2
159.0,159.0,156.05,157.05,157.13,164597.0,1006.0,25862829.0,62604.0,38.03,2.95,-1.95
156.0,160.25,156.0,159.05,159.15,224053.0,1548.0,35659137.0,78663.0,35.11,4.25,3.05
153.85,157.15,152.05,155.8,154.37,329917.0,1685.0,50928444.0,166406.0,50.44,5.1,1.95
151.9,154.45,151.15,153.9,152.84,201314.0,1471.0,30768086.0,72214.0,35.87,3.3,2.0
155.3,156.7,153.7,154.9,154.89,176903.0,1391.0,27400133.0,56408.0,31.89,3.0,-0.4
152.15,157.4,152.15,156.2,156.13,199569.0,2502.0,31157730.0,71119.0,35.64,5.25,4.05
156.75,159.3,151.2,153.5,154.68,487442.0,3319.0,75399028.0,149373.0,30.64,8.1,-3.25
165.0,165.0,156.5,157.25,158.28,182511.0,1374.0,28887600.0,69256.0,37.95,8.5,-7.75
162.0,164.0,158.8,160.05,161.19,294457.0,1568.0,47464028.0,126355.0,42.91,5.2,-1.95
162.0,163.8,161.0,162.1,162.49,229218.0,1371.0,37245330.0,74765.0,32.62,2.8,0.1
163.8,163.9,160.7,162.35,161.87,234847.0,1365.0,38014180.0,69765.0,29.71,3.2,-1.45
161.3,165.7,161.3,164.5,163.94,334892.0,1995.0,54903420.0,109177.0,32.6,4.4,3.2
161.0,163.4,158.6,162.4,160.98,260956.0,1606.0,42008711.0,93689.0,35.9,4.8,1.4
159.5,163.9,159.0,160.0,162.21,1141542.0,3680.0,185169663.0,827911.0,72.53,4.9,0.5
162.0,162.5,155.05,158.75,157.92,591014.0,2922.0,93333355.0,276289.0,46.75,7.45,-3.25
158.05,159.95,154.8,157.7,157.57,414873.0,2384.0,65371842.0,187620.0,45.22,5.15,-0.35
161.5,163.35,158.5,159.6,160.93,242675.0,1606.0,39052954.0,95148.0,39.21,4.85,-1.9
162.5,164.45,159.4,161.0,161.76,282501.0,2189.0,45697613.0,57423.0,20.33,5.05,-1.5
161.5,164.3,161.5,162.45,162.81,197612.0,1300.0,32173632.0,41798.0,21.15,2.8,0.95
164.0,164.25,161.4,162.55,162.84,252628.0,1423.0,41139187.0,77417.0,30.64,2.85,-1.45
168.15,168.8,165.1,165.4,166.48,196556.0,1306.0,32723377.0,54646.0,27.8,3.7,-2.75
163.95,169.0,162.2,168.15,165.89,334871.0,2031.0,55552305.0,111579.0,33.32,6.8,4.2
158.0,162.75,158.0,162.1,161.24,199567.0,1219.0,32177436.0,75888.0,38.03,4.75,4.1
